POS,PosScore,NegScore,word
a,0.5,0.0,propitious
a,0.75,0.0,prosperous
a,0.375,0.0,gracious
a,0.0,0.625,unpropitious
a,0.25,0.75,ominous
a,0.125,0.875,thunderous
a,0.0,0.375,authorized
a,0.0,0.0,licensed
a,0.0,0.0,sanctioned
a,0.125,0.125,glorified
a,0.0,0.0,sceptred
a,0.0,0.875,unauthorized
a,0.0,0.0,self-appointed
a,0.0,0.25,unlicensed
a,0.0,0.0,constitutional
a,0.0,0.75,unconstitutional
a,0.0,0.0,autochthonous
a,0.0,0.0,allochthonous
a,0.0,0.0,homoecious
a,0.0,0.0,heteroecious
a,0.0,0.0,autogenous
a,0.0,0.0,self-produced
a,0.0,0.625,self-induced
a,0.0,0.0,heterogenous
a,0.0,0.0,automatic
a,0.375,0.0,semiautomatic
a,0.0,0.0,machine-driven
a,0.0,0.0,self-regulating
a,0.0,0.0,self-locking
a,0.0,0.0,self-winding
a,0.0,0.0,semiautomatic
a,0.5,0.0,smart
a,0.125,0.375,manual
a,0.0,0.0,non-automatic
a,0.375,0.0,available
a,0.125,0.0,accessible
a,0.625,0.0,acquirable
a,0.625,0.0,addressable
a,0.125,0.0,easy
a,0.125,0.0,forthcoming
a,0.625,0.0,procurable
a,0.0,0.0,in_stock
a,0.25,0.0,lendable
a,0.375,0.0,visible
a,0.375,0.0,on_hand
a,0.0,0.0,on_tap
a,0.0,0.0,on_tap
a,0.0,0.5,open
a,0.0,0.0,purchasable
a,0.0,0.0,ready
a,0.375,0.5,unavailable
a,0.0,0.625,untouchable
a,0.0,0.625,out_of_stock
a,0.125,0.5,awake
a,0.0,0.0,up
a,0.0,0.0,awakened
a,0.0,0.625,watchful
a,0.125,0.375,wide-awake
a,0.25,0.25,waking
a,0.0,0.0,asleep
a,0.0,0.0,at_rest
a,0.0,0.0,torpid
a,0.0,0.0,drowsy
a,0.0,0.125,sound_asleep
a,0.0,0.0,hypnoid
a,0.0,0.0,sleepyheaded
a,0.5,0.125,somnolent
a,0.0,0.25,unawakened
a,0.125,0.25,astringent
a,0.125,0.375,styptic
a,0.0,0.375,nonastringent
a,0.5,0.0,cognizant
a,0.625,0.0,awake
a,0.625,0.0,conscious
a,0.625,0.0,sensible
a,0.0,0.25,unaware
a,0.125,0.25,unmindful
a,0.0,0.75,unconscious
a,0.0,0.625,unsuspecting
a,0.375,0.0,witting
a,0.0,0.625,unwitting
a,0.0,0.5,alarming
a,0.0,0.5,dismaying
a,0.0,0.625,ugly
a,0.0,0.625,terrible
a,0.0,0.75,threatening
a,0.25,0.625,nightmarish
a,0.0,0.75,shuddery
a,0.0,0.5,creepy-crawly
a,0.625,0.0,unnerving
a,0.25,0.625,sick
a,0.0,0.25,hairy
a,0.0,0.25,petrifying
a,0.25,0.125,stupefying
a,0.0,0.625,terrifying
a,0.25,0.25,unalarming
a,0.0,0.0,anemophilous
a,0.0,0.0,entomophilous
a,0.5,0.0,reassuring
a,0.375,0.125,soothing
a,0.5,0.0,assuring
a,0.5,0.5,consoling
a,0.25,0.5,worrisome
a,0.0,0.0,back
a,0.0,0.0,rearmost
a,0.0,0.0,rearward
a,0.0,0.0,front
a,0.0,0.0,in_advance
a,0.0,0.0,frontmost
a,0.0,0.0,head-on
a,0.375,0.0,leading
a,0.0,0.0,guiding
a,0.0,0.0,guiding
a,0.0,0.0,following
a,0.0,0.0,pursuing
a,0.0,0.0,backed
a,0.0,0.125,hardcover
a,0.125,0.0,high-backed
a,0.0,0.125,low-backed
a,0.0,0.0,razorback
a,0.0,0.125,spiny-backed
a,0.0,0.0,stiff-backed
a,0.0,0.0,straight-backed
a,0.0,0.25,backless
a,0.0,0.0,low-cut
a,0.0,0.0,backward
a,0.0,0.0,sweptback
a,0.0,0.0,retroflex
a,0.0,0.0,transposed
a,0.125,0.0,reverse
a,0.0,0.0,reverse
a,0.0,0.0,receding
a,0.0,0.0,self-referent
a,0.0,0.0,regardant
a,0.0,0.0,retracted
a,0.0,0.5,retrograde
a,0.0,0.0,retroflexed
a,0.375,0.375,reversive
a,0.0,0.0,forward
a,0.0,0.0,guardant
a,0.125,0.0,headlong
a,0.0,0.0,forward
a,0.0,0.125,reverse
a,0.5,0.0,backward
a,0.25,0.0,blate
a,0.25,0.25,forward
a,0.0,0.5,nervy
a,0.0,0.5,self-assertive
a,0.0,0.125,overfamiliar
a,0.0,0.125,wise
a,0.0,0.5,presumptuous
a,0.0,0.0,balconied
a,0.0,0.5,unbalconied
a,0.0,0.0,barrelled
a,0.0,0.75,unbarrelled
a,0.25,0.25,beaked
a,0.0,0.25,beaklike
a,0.0,0.0,billed
a,0.125,0.25,duckbill
a,0.0,0.0,rostrate
a,0.0,0.0,short-billed
a,0.25,0.0,stout-billed
a,0.0,0.0,straight-billed
a,0.0,0.0,thick-billed
a,0.0,0.625,beakless
a,0.0,0.0,bedded
a,0.125,0.0,double-bedded
a,0.0,0.0,single-bedded
a,0.0,0.0,twin-bedded
a,0.0,0.5,bedless
a,0.0,0.0,beneficed
a,0.0,0.625,unbeneficed
a,0.0,0.0,stratified
a,0.0,0.0,foliated
a,0.0,0.0,laminar
a,0.0,0.0,superimposed
a,0.0,0.125,sheetlike
a,0.0,0.75,unstratified
a,0.0,0.5,ferny
a,0.125,0.375,braky
a,0.25,0.0,ferny
a,0.375,0.0,fernless
a,0.0,0.0,grassy
a,0.0,0.25,grass-covered
a,0.0,0.0,grasslike
a,0.0,0.25,sedgelike
a,0.0,0.25,sedgy
a,0.0,0.25,grassless
a,0.0,0.0,gusseted
a,0.0,0.5,ungusseted
a,0.0,0.5,hairless
a,0.0,0.125,bald-pated
a,0.0,0.125,balding
a,0.125,0.125,smooth-faced
a,0.0,0.0,depilatory
a,0.125,0.375,depilous
a,0.125,0.375,glabrescent
a,0.125,0.375,glabrous
a,0.0,0.0,naked-muzzled
a,0.0,0.0,naked-tailed
a,0.0,0.0,nonhairy
a,0.0,0.0,tonsured
a,0.0,0.25,hirsute
a,0.125,0.25,hoary
a,0.25,0.5,coarse-haired
a,0.0,0.0,comose
a,0.0,0.0,curly-haired
a,0.0,0.375,dark-haired
a,0.0,0.375,sericeous
a,0.0,0.0,floccose
a,0.0,0.25,furlike
a,0.0,0.0,furry
a,0.125,0.0,fuzzy
a,0.0,0.0,glossy-haired
a,0.0,0.0,hispid
a,0.0,0.125,woolly
a,0.0,0.0,long-haired
a,0.0,0.25,pappose
a,0.0,0.25,pilous
a,0.0,0.0,rough-haired
a,0.0,0.0,shock-headed
a,0.0,0.0,short-haired
a,0.0,0.0,silky-haired
a,0.0,0.0,silver-haired
a,0.0,0.75,smooth-haired
a,0.0,0.0,snake-haired
a,0.25,0.0,soft-haired
a,0.25,0.0,stiff-haired
a,0.375,0.0,thick-haired
a,0.0,0.0,tomentous
a,0.125,0.0,velvety-haired
a,0.0,0.0,wiry-coated
a,0.0,0.0,wiry
a,0.0,0.125,wooly-haired
a,0.0,0.0,awny
a,0.0,0.0,bearded
a,0.0,0.25,awnless
a,0.0,0.0,bearing
a,0.625,0.0,supporting
a,0.0,0.0,nonbearing
a,0.75,0.0,beautiful
a,0.125,0.0,beauteous
a,0.75,0.0,sightly
a,0.5,0.0,dishy
a,0.5,0.125,exquisite
a,0.625,0.0,well-favoured
a,0.625,0.125,splendiferous
a,0.75,0.0,gorgeous
a,0.625,0.0,lovely
a,0.75,0.0,picturesque
a,0.875,0.125,pretty
a,0.5,0.0,pretty-pretty
a,0.5,0.125,pulchritudinous
a,0.75,0.0,ravishing
a,0.25,0.0,scenic
a,0.75,0.0,stunning
a,0.0,0.375,ugly
a,0.25,0.375,disfigured
a,0.0,0.0,evil-looking
a,0.0,0.75,fugly
a,0.125,0.375,monstrous
a,0.25,0.625,repulsive
a,0.0,0.0,ill-favoured
a,0.125,0.625,scrofulous
a,0.375,0.625,unpicturesque
a,0.0,0.625,unsightly
a,0.0,0.375,bellied
a,0.0,0.0,great_bellied
a,0.125,0.25,flat-bellied
a,0.0,0.0,banded
a,0.0,0.75,unbanded
a,0.0,0.0,belted
a,0.25,0.125,banded
a,0.0,0.0,belt-fed
a,0.25,0.125,beltlike
a,0.125,0.25,unbelted
a,0.75,0.0,beneficent
a,0.75,0.0,benefic
a,0.0,0.75,maleficent
a,0.0,0.625,baneful
a,0.375,0.25,malign
a,0.25,0.625,malicious
a,0.375,0.625,vindictive
a,0.625,0.25,leering
a,0.0,0.875,malevolent
a,0.125,0.5,beady-eyed
a,0.125,0.75,catty
a,0.0,0.75,vicious
a,0.125,0.75,venomed
a,0.0,0.875,vixenish
a,0.222,0.778,unmalicious
a,0.875,0.0,benignant
a,0.5,0.0,kindly
a,0.25,0.625,malign
a,0.125,0.625,cancerous
a,0.75,0.0,best
a,0.0,0.0,prizewinning
a,0.75,0.0,top-quality
a,0.625,0.0,world-class
a,0.0,0.0,sunday-go-to-meeting
a,0.5,0.0,optimum
a,0.625,0.0,primo
a,0.375,0.0,record-breaking
a,0.25,0.0,second-best
a,0.375,0.125,superfine
a,0.25,0.625,unsurpassed
a,1.0,0.0,unsurpassable
a,0.25,0.75,worst
a,0.25,0.375,bottom
a,0.375,0.5,lowest
a,0.125,0.5,pessimum
a,0.875,0.0,better
a,0.5,0.0,amended
a,0.75,0.0,finer
a,0.5,0.25,improved
a,0.0,0.75,worse
a,0.0,0.25,worsened
a,0.875,0.0,better
a,0.5,0.0,healthier
a,0.556,0.444,worsened
a,0.375,0.0,bettering
a,0.375,0.5,meliorative
a,0.0,0.0,amendatory
a,0.625,0.0,corrective
a,0.125,0.375,remedial
a,0.0,0.25,worsening
a,0.0,0.0,bicameral
a,0.0,0.0,unicameral
a,0.0,0.0,bidirectional
a,0.0,0.0,bifacial
a,0.0,0.0,duplex
a,0.0,0.0,two-way
a,0.0,0.0,unidirectional
a,0.0,0.0,one-way
a,0.0,0.0,simplex
a,0.0,0.0,unifacial
a,0.0,0.0,faced
a,0.125,0.0,baby-faced
a,0.5,0.0,bald-faced
a,0.0,0.125,featured
a,0.0,0.0,two-faced
a,0.5,0.0,long-faced
a,0.0,0.0,round-faced
a,0.0,0.0,pale-faced
a,0.5,0.0,pug-faced
a,0.5,0.0,sad-faced
a,0.625,0.0,sweet-faced
a,0.0,0.0,visaged
a,0.0,0.5,faceless
a,0.125,0.5,anonymous
a,0.0,0.0,bibbed
a,0.125,0.25,bibless
a,0.0,0.0,unilateral
a,0.0,0.0,one-party
a,0.0,0.0,multilateral
a,0.0,0.0,two-sided
a,0.125,0.0,deep-lobed
a,0.375,0.0,two-lobed
a,0.0,0.0,two-way
a,0.0,0.0,joint
a,0.0,0.0,multipartite
a,0.0,0.0,quadrilateral
a,0.0,0.0,five-sided
a,0.0,0.0,six-sided
a,0.0,0.0,seven-sided
a,0.0,0.0,eight-sided
a,0.0,0.0,nine-sided
a,0.0,0.0,ten-sided
a,0.0,0.0,eleven-sided
a,0.0,0.0,twelve-sided
a,0.0,0.0,quadripartite
a,0.0,0.0,tetramerous
a,0.0,0.0,three-cornered
a,0.0,0.0,three-lobed
a,0.0,0.0,four-lobed
a,0.0,0.5,five-lobed
a,0.0,0.0,many-lobed
a,0.125,0.0,palmately-lobed
a,0.0,0.0,trilateral
a,0.0,0.0,tripartite
a,0.125,0.0,bimodal
a,0.0,0.0,unimodal
a,0.0,0.0,binaural
a,0.375,0.0,two-eared
a,0.0,0.0,two-channel
a,0.0,0.0,monaural
a,0.0,0.0,one-eared
a,0.0,0.0,single-channel
a,0.0,0.0,binucleated
a,0.0,0.0,mononucleate
a,0.0,0.0,trinucleated
a,0.0,0.0,two-footed
a,0.0,0.0,quadrupedal
a,0.0,0.0,black
a,0.0,0.0,afro-american
a,0.0,0.0,non-white
a,0.0,0.0,negro
a,0.0,0.0,negroid
a,0.0,0.0,white
a,0.0,0.0,caucasoid
a,0.0,0.0,light-skinned
a,0.0,0.0,light-haired
a,0.0,0.0,towheaded
a,0.0,0.0,fairish
a,0.0,0.0,sandy
a,0.0,0.125,nordic
a,0.0,0.0,redheaded
a,0.0,0.25,brunette
a,0.0,0.0,adust
a,0.0,0.0,tanned
a,0.0,0.0,browned
a,0.0,0.0,dark
a,0.0,0.0,dark-haired
a,0.0,0.0,swarthy
a,0.0,0.0,grizzled
a,0.0,0.0,nutbrown
a,0.0,0.375,blemished
a,0.0,0.375,pustulate
a,0.0,0.0,blebby
a,0.0,0.5,blotchy
a,0.5,0.0,flyblown
a,0.0,0.625,scarred
a,0.125,0.5,pockmarked
a,0.625,0.0,unmutilated
a,0.625,0.0,untarnished
a,0.0,0.25,bloody
a,0.0,0.0,blood-filled
a,0.0,0.375,gory
a,0.0,0.0,bloodsucking
a,0.0,0.625,sanguinary
a,0.25,0.625,violent
a,0.625,0.125,murderous
a,0.0,0.625,slaughterous
a,0.0,0.5,internecine
a,0.25,0.25,bloodless
a,0.0,0.0,unbloody
a,0.5,0.125,bold
a,0.25,0.0,unfearing
a,0.5,0.125,temerarious
a,0.375,0.0,emboldened
a,0.125,0.75,reckless
a,0.5,0.0,heroical
a,0.5,0.5,nervy
a,0.5,0.0,vaulting
a,0.5,0.25,overvaliant
a,0.625,0.0,timid
a,0.5,0.5,bashful
a,0.25,0.0,coy
a,0.125,0.25,trepid
a,0.375,0.125,intimidated
a,0.5,0.25,mousy
a,0.0,0.0,bound
a,0.0,0.0,enchained
a,0.0,0.0,shackled
a,0.0,0.0,rolled
a,0.0,0.0,pinioned
a,0.0,0.0,tethered
a,0.0,0.0,trussed
a,0.0,0.0,wired
a,0.0,0.75,unbound
a,0.0,0.375,untied
a,0.0,0.75,untethered
a,0.0,0.0,tied
a,0.0,0.0,untied
a,0.0,0.0,tied
a,0.0,0.0,knotted
a,0.0,0.125,untied
a,0.0,0.0,tangled
a,0.0,0.0,fouled
a,0.125,0.0,intermeshed
a,0.0,0.0,entangled
a,0.0,0.0,snarly
a,0.0,0.0,matted
a,0.25,0.0,rootbound
a,0.0,0.0,thrown_and_twisted
a,0.0,0.125,untangled
a,0.0,0.0,unsnarled
a,0.0,0.0,bound
a,0.125,0.0,brassbound
a,0.0,0.0,cased
a,0.0,0.0,half-bound
a,0.0,0.0,paperbacked
a,0.25,0.0,well-bound
a,0.0,0.75,unbound
a,0.25,0.0,looseleaf
a,0.0,0.0,bordered
a,0.0,0.0,boxed
a,0.0,0.0,featheredged
a,0.0,0.0,edged
a,0.0,0.0,fringed
a,0.0,0.0,lined
a,0.25,0.25,sawtoothed-edged
a,0.0,0.0,seagirt
a,0.25,0.0,spiny-edged
a,0.0,0.0,white-edged
a,0.0,0.0,unbordered
a,0.0,0.0,lotic
a,0.0,0.0,lentic
a,0.0,0.0,lower-class
a,0.0,0.625,non-u
a,0.0,0.0,proletarian
a,0.0,0.0,working-class
a,0.0,0.0,upper-lower-class
a,0.0,0.0,middle-class
a,0.0,0.0,bourgeois
a,0.375,0.25,materialistic
a,0.0,0.0,lower-middle-class
a,0.0,0.0,upper-middle-class
a,0.0,0.0,upper-class
a,0.375,0.0,quality
a,0.0,0.0,property-owning
a,0.0,0.0,u
a,0.0,0.375,tweedy
a,0.625,0.0,wellborn
a,0.0,0.0,brachycranic
a,0.0,0.0,short-headed
a,0.0,0.0,bullet-headed
a,0.0,0.0,dolichocranic
a,0.0,0.0,long-headed
a,0.375,0.125,courageous
a,0.5,0.125,heroic
a,0.125,0.0,gallant
a,0.125,0.375,spunky
a,0.375,0.25,lionhearted
a,0.25,0.0,stouthearted
a,0.5,0.0,undaunted
a,0.625,0.0,valorous
a,0.0,0.5,fearful
a,0.0,0.5,caitiff
a,0.0,0.5,yellow-bellied
a,0.125,0.375,recreant
a,0.125,0.5,dastardly
a,0.125,0.5,timid
a,0.0,0.25,funky
a,0.625,0.0,poltroon
a,0.25,0.625,unmanly
a,0.125,0.75,plucky
a,0.375,0.375,gutless
a,0.0,0.0,breast-fed
a,0.0,0.0,suckled
a,0.0,0.0,bottle-fed
a,0.0,0.0,eupnoeic
a,0.0,0.125,sweet-breathed
a,0.0,0.75,dyspnoeic
a,0.125,0.375,asphyxiating
a,0.125,0.375,suffocative
a,0.0,0.0,winded
a,0.0,0.0,crystalline
a,0.0,0.0,crystallized
a,0.0,0.0,microcrystalline
a,0.0,0.0,polycrystalline
a,0.0,0.25,noncrystalline
a,0.125,0.5,uncrystallized
a,0.0,0.0,landed
a,0.0,0.0,landless
a,0.5,0.25,light
a,0.0,0.0,reddened
a,0.0,0.0,autofluorescent
a,0.0,0.0,bioluminescent
a,0.0,0.125,bright
a,0.25,0.125,candescent
a,0.0,0.0,floodlit
a,0.0,0.0,fluorescent
a,0.0,0.0,well-lighted
a,0.0,0.0,incandescent
a,0.0,0.0,lamplit
a,0.125,0.0,lighting-up
a,0.25,0.0,livid
a,0.125,0.0,luminescent
a,0.0,0.125,phosphorescent
a,0.0,0.25,sunstruck
a,0.0,0.0,white
a,0.125,0.125,dark
a,0.0,0.125,stygian
a,0.125,0.25,aphotic
a,0.25,0.375,pitch-dark
a,0.0,0.25,caliginous
a,0.5,0.25,cimmerian
a,0.125,0.625,crepuscular
a,0.0,0.0,darkened
a,0.0,0.0,darkening
a,0.0,0.125,darkling
a,0.125,0.125,darkling
a,0.125,0.75,subdued
a,0.0,0.25,twilit
a,0.0,0.125,sulky
a,0.125,0.0,unlit
a,0.125,0.125,semidark
a,0.0,0.125,tenebrous
a,0.0,0.0,shaded
a,0.0,0.0,murky
a,0.0,0.375,umbrageous
a,0.0,0.625,unshaded
a,0.0,0.5,unshadowed
a,0.0,0.0,shaded
a,0.0,0.0,hatched
a,0.0,0.5,unshaded
a,0.0,0.0,moony
a,0.0,0.5,moonless
a,0.375,0.0,bridgeable
a,0.0,0.125,unbridgeable
a,0.125,0.0,bright
a,0.375,0.0,nitid
a,0.25,0.0,luminous
a,0.0,0.0,sparkly
a,0.0,0.0,buttony
a,0.125,0.0,refulgent
a,0.625,0.125,glary
a,0.375,0.125,bright_as_a_new_penny
a,0.375,0.125,brilliant
a,0.25,0.0,ardent
a,0.25,0.0,glimmery
a,0.5,0.0,shiny
a,0.0,0.0,pearlescent
a,0.125,0.0,lurid
a,0.375,0.0,noctilucent
a,0.125,0.0,slick
a,0.0,0.0,self-luminous
a,0.375,0.0,shimmery
a,0.125,0.0,silvery
a,0.375,0.0,twinkling
a,0.375,0.0,dull
a,0.0,0.25,matted
a,0.375,0.375,lustreless
a,0.125,0.75,subdued
a,0.25,0.125,dimmed
a,0.0,0.0,low-beam
a,0.0,0.75,undimmed
a,0.0,0.0,prejudiced
a,0.0,0.125,homophobic
a,0.25,0.625,jaundiced
a,0.25,0.0,loaded
a,0.0,0.0,racist
a,0.0,0.0,sexist
a,0.5,0.0,unprejudiced
a,0.25,0.0,nonracist
a,0.5,0.0,broad-minded
a,0.625,0.0,tolerant
a,0.625,0.0,catholic
a,0.0,0.375,undogmatical
a,0.125,0.0,open-minded
a,0.125,0.125,narrow-minded
a,0.0,0.625,closed-minded
a,0.5,0.25,dogmatical
a,0.25,0.25,intolerant
a,0.25,0.25,self-opinionated
a,0.25,0.125,small-minded
a,0.0,0.0,reconstructed
a,0.0,0.0,unreconstructed
a,0.0,0.125,broken
a,0.0,0.0,unbroken
a,0.0,0.125,unkept
a,0.0,0.5,unbroken
a,0.0,0.125,broken
a,0.0,0.0,broken-field
a,0.0,0.125,dotted
a,0.0,0.0,off-and-on
a,0.125,0.125,halting
a,0.0,0.0,unbroken
a,0.0,0.375,solid
a,0.0,0.0,uninterrupted
a,0.0,0.0,fraternal
a,0.0,0.0,sororal
a,0.0,0.0,exergonic
a,0.0,0.0,endergonic
a,0.0,0.0,fraternal
a,0.0,0.0,monovular
a,0.0,0.375,interred
a,0.0,0.0,belowground
a,0.0,0.25,unburied
a,0.375,0.0,busy
a,0.0,0.0,at_work
a,0.0,0.375,toiling
a,0.125,0.0,occupied
a,0.375,0.0,overbusy
a,0.0,0.0,tied_up
a,0.5,0.0,up_to
a,0.0,0.625,idle
a,0.0,0.25,bone-lazy
a,0.0,0.0,work-shy
a,0.0,0.375,lackadaisical
a,0.375,0.125,leisured
a,0.375,0.5,unengaged
a,0.0,0.0,bony
a,0.0,0.0,bone
a,0.0,0.0,boned
a,0.0,0.25,bonelike
a,0.25,0.0,strong-boned
a,0.0,0.625,boneless
a,0.0,0.0,deboned
a,0.0,0.0,fastened
a,0.0,0.0,botonnee
a,0.0,0.0,button-down
a,0.0,0.125,unfastened
a,0.0,0.625,open-collared
a,0.25,0.0,capitalistic
a,0.0,0.0,bourgeois
a,0.0,0.0,private-enterprise
a,0.0,0.0,laissez-faire
a,0.0,0.0,socialistic
a,0.0,0.0,collective
a,0.0,0.0,state-controlled
a,0.0,0.625,cacophonous
a,0.0,0.0,squawky
a,0.0,0.0,guttural
a,0.0,0.625,scratchy
a,0.0,0.375,husky
a,0.0,0.0,jangly
a,0.0,0.625,jarring
a,0.0,0.5,strident
a,0.0,0.0,splitting
a,0.625,0.0,euphonous
a,0.0,0.25,golden
a,0.0,0.25,silvery
a,0.5,0.0,calculable
a,0.0,0.0,estimable
a,0.0,0.0,numerable
a,0.125,0.625,incalculable
a,0.0,0.0,unnumerable
a,0.0,0.0,inestimable
a,0.125,0.625,indeterminable
a,0.375,0.0,calm
a,0.5,0.0,unruffled
a,0.5,0.25,settled
a,0.0,0.5,windless
a,0.0,0.75,stormy
a,0.375,0.5,wild
a,0.125,0.625,surging
a,0.0,0.125,blustery
a,0.0,0.625,rough
a,0.0,0.375,windy
a,0.0,0.25,choppy
a,0.0,0.75,dirty
a,0.0,0.125,puffy
a,0.0,0.625,squally
a,0.0,0.5,thundery
a,0.0,0.25,camphorated
a,0.0,0.25,uncamphorated
a,0.125,0.0,capable
a,0.125,0.0,able
a,0.125,0.625,surefooted
a,0.5,0.125,resourceful
a,0.125,0.125,incapable
a,0.0,0.375,unable
a,0.0,0.0,capable
a,0.0,0.75,incapable
a,0.125,0.0,cared-for
a,0.0,0.0,tended_to
a,0.125,0.125,uncared-for
a,0.125,0.25,unattended
a,0.0,0.125,untended
a,0.5,0.0,careful
a,0.375,0.0,blow-by-blow
a,0.25,0.0,sure
a,0.625,0.0,close
a,0.25,0.375,scrupulous
a,0.5,0.0,elaborated
a,0.5,0.25,narrow
a,0.5,0.0,too-careful
a,0.0,0.0,particular
a,0.375,0.0,protective
a,0.25,0.125,studious
a,0.75,0.0,thorough
a,0.0,0.5,careless
a,0.125,0.75,perfunctory
a,0.5,0.125,sloppy
a,0.125,0.75,reckless
a,0.5,0.25,incautious
a,0.125,0.375,offhanded
a,0.0,0.0,carnivorous
a,0.0,0.125,zoophagous
a,0.0,0.0,piscivorous
a,0.0,0.0,predacious
a,0.0,0.0,herbivorous
a,0.0,0.0,anthophilous
a,0.0,0.0,baccivorous
a,0.0,0.0,fruit-eating
a,0.0,0.0,grass-eating
a,0.0,0.0,plant-eating
a,0.0,0.0,saprozoic
a,0.0,0.0,saprophytic
a,0.0,0.125,omnivorous
a,0.0,0.125,all-devouring
a,0.0,0.0,insectivorous
a,0.0,0.0,apivorous
a,0.0,0.0,myrmecophagous
a,0.0,0.0,holozoic
a,0.0,0.0,holophytic
a,0.0,0.0,pistillate
a,0.0,0.0,acarpelous
a,0.0,0.375,carpeted
a,0.0,0.125,uncarpeted
a,0.0,0.0,carvel-built
a,0.0,0.0,flush-seamed
a,0.0,0.0,lap-streaked
a,0.0,0.0,carven
a,0.0,0.0,inscribed
a,0.375,0.0,sculptured
a,0.0,0.0,lapidarian
a,0.0,0.0,sliced
a,0.0,0.125,uncarved
a,0.125,0.0,acatalectic
a,0.0,0.125,catalectic
a,0.0,0.0,hypercatalectic
a,0.0,0.0,cauline
a,0.0,0.0,radical
a,0.0,0.0,censored
a,0.0,0.0,expurgated
a,0.0,0.5,uncensored
a,0.0,0.5,unexpurgated
a,0.0,0.0,caudated
a,0.0,0.0,bobtailed
a,0.0,0.25,taillike
a,0.0,0.0,tailed
a,0.0,0.0,scaly-tailed
a,0.0,0.0,scissor-tailed
a,0.0,0.0,short-tailed
a,0.125,0.0,square-tailed
a,0.0,0.0,stiff-tailed
a,0.0,0.0,swallow-tailed
a,0.0,0.0,tail-shaped
a,0.0,0.25,acaudate
a,0.0,0.625,tailless
a,0.0,0.0,stemmed
a,0.0,0.0,cylindrical-stemmed
a,0.0,0.125,leafy-stemmed
a,0.0,0.0,multi-stemmed
a,0.0,0.0,short-stemmed
a,0.25,0.0,spiny-stemmed
a,0.0,0.0,stout-stemmed
a,0.0,0.0,thick-stemmed
a,0.0,0.0,weak-stemmed
a,0.0,0.0,wiry-stemmed
a,0.0,0.0,woolly-stemmed
a,0.0,0.0,woody-stemmed
a,0.25,0.0,stemless
a,0.125,0.0,causative
a,0.0,0.375,abortifacient
a,0.0,0.0,actuating
a,0.0,0.5,anorexigenic
a,0.0,0.5,causal
a,0.25,0.25,tributary
a,0.0,0.5,errhine
a,0.25,0.0,fast
a,0.375,0.0,inductive
a,0.125,0.0,motive
a,0.0,0.375,motor
a,0.0,0.125,precipitating
a,0.0,0.0,responsible_for
a,0.0,0.375,sternutatory
a,0.0,0.25,noncausative
a,0.75,0.0,cautious
a,0.5,0.25,chary
a,0.25,0.0,fabian
a,0.625,0.25,gingerly
a,0.625,0.0,restrained
a,0.625,0.0,overcautious
a,0.25,0.25,incautious
a,0.0,0.625,tearaway
a,0.0,0.0,cellular
a,0.0,0.0,cancellous
a,0.0,0.0,pitted
a,0.0,0.125,cell-like
a,0.25,0.25,lymphoblast-like
a,0.0,0.0,multicellular
a,0.0,0.5,noncellular
a,0.0,0.25,cell-free
a,0.0,0.0,single-celled
a,0.5,0.0,coherent
a,0.125,0.625,incoherent
a,0.0,0.0,compartmented
a,0.0,0.0,compartmentalized
a,0.0,0.75,uncompartmented
a,0.0,0.625,porous
a,0.0,0.0,porose
a,0.0,0.625,nonporous
a,0.0,0.0,central
a,0.0,0.0,amidship
a,0.0,0.0,bicentric
a,0.125,0.0,bifocal
a,0.0,0.0,midway
a,0.0,0.0,centered
a,0.0,0.0,centrical
a,0.0,0.0,focal
a,0.0,0.0,median
a,0.375,0.0,midmost
a,0.125,0.0,nuclear
a,0.0,0.0,peripheral
a,0.0,0.0,circumferential
a,0.125,0.0,marginal
a,0.125,0.0,skirting
a,0.0,0.0,off-base
a,0.0,0.0,centrifugal
a,0.0,0.0,outward-developing
a,0.0,0.0,outward-moving
a,0.0,0.125,centripetal
a,0.0,0.0,inward-developing
a,0.0,0.0,inward-moving
a,0.0,0.0,afferent
a,0.0,0.0,sensory
a,0.0,0.0,corticoafferent
a,0.0,0.0,motorial
a,0.0,0.0,motor
a,0.0,0.0,corticofugal
a,0.0,0.0,neuromotor
a,0.0,0.0,centralizing
a,0.25,0.375,unifying
a,0.375,0.5,integrative
a,0.0,0.0,decentralizing
a,0.125,0.375,centrifugal
a,0.0,0.0,certain
a,0.0,0.0,definite
a,0.125,0.5,sure
a,0.25,0.0,sure_as_shooting
a,0.125,0.375,uncertain
a,0.0,0.5,indefinite
a,0.375,0.125,up_in_the_air
a,0.25,0.5,sure
a,0.125,0.375,positive
a,0.25,0.125,unsure
a,0.0,0.625,ambivalent
a,0.0,0.125,dubious
a,0.25,0.375,groping
a,0.125,0.0,convinced
a,0.125,0.625,unconvinced
a,0.0,0.25,dubious
a,0.375,0.0,confident
a,0.625,0.0,assured
a,0.5,0.0,positive
a,0.625,0.0,reassured
a,0.75,0.0,self-confident
a,0.25,0.25,unsure
a,0.0,0.0,sure
a,0.0,0.0,destined
a,0.0,0.0,fated
a,0.0,0.0,predestined
a,0.0,0.0,in_for
a,0.0,0.5,uncertain
a,0.0,0.0,iffy
a,0.375,0.5,contingent
a,0.25,0.0,up_in_the_air
a,0.625,0.125,certified
a,0.5,0.0,certifiable
